username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
keefmode_7,Proud Bruin Alumnus California livin☀️,,263,260,1199,2011-08-03 04:58:32,2020-07-09 22:20:51,11,"Shit is going to explode 🔥 for @energywebx $EWT First major exchange listing any moment now 👀 An updated @CoinMarketCap listing will follow very soon at a fucking impressive spot 37 ‼️ If you think it's overvalued, research it!! You'll see it's a top 3 coin 💪💪",[]
Waernes1,,,41,5,63,2020-05-31 09:16:52,2020-07-09 22:18:02,11,"Shit is going to explode 🔥 for @energywebx $EWT First major exchange listing any moment now 👀 An updated @CoinMarketCap listing will follow very soon at a fucking impressive spot 37 ‼️ If you think it's overvalued, research it!! You'll see it's a top 3 coin 💪💪",[]
infected_whale,What we know is a drop. What we don’t know is an $ocean,a simulation of the mind,1985,1244,4299,2018-06-30 11:53:53,2020-07-09 22:17:42,11,"Shit is going to explode 🔥 for @energywebx $EWT First major exchange listing any moment now 👀 An updated @CoinMarketCap listing will follow very soon at a fucking impressive spot 37 ‼️ If you think it's overvalued, research it!! You'll see it's a top 3 coin 💪💪",[]
Mooon8816,#crypto enthusiast #bad ass trader 😎 #Bitcoin #LINK #XTZ #BTC #ETH  #LCX #COTI #EWT  #OCEAN #RUNE #QNT #MIXT #followback #BinanceTurns3,,1436,732,1302,2020-02-08 04:55:49,2020-07-09 22:16:05,0,"@DiaryofaMadeMan $RUNE  28x 🔥🤟

$Ocean and $EWT 👀 

on the way 🔥🚀",[]
_Lout_,Full market cycle survivor | $BTC & #Altcoin Enthusiast,Earth,394,227,1191,2017-08-28 14:48:12,2020-07-09 22:16:03,11,"Shit is going to explode 🔥 for @energywebx $EWT First major exchange listing any moment now 👀 An updated @CoinMarketCap listing will follow very soon at a fucking impressive spot 37 ‼️ If you think it's overvalued, research it!! You'll see it's a top 3 coin 💪💪",[]
Mooon8816,#crypto enthusiast #bad ass trader 😎 #Bitcoin #LINK #XTZ #BTC #ETH  #LCX #COTI #EWT  #OCEAN #RUNE #QNT #MIXT #followback #BinanceTurns3,,1436,732,1302,2020-02-08 04:55:49,2020-07-09 22:02:57,1,"@mbarto6 @cryptomaniac000 @CoinbaseCustody #OCEAN  KuCoin or Bittrex.  https://t.co/3olevczJx5
there is also #EWT that is not Energy Web Token, be careful! EWT only on Liquid and Bitmart. Very soon also on KuCoin. Anoucment doesnt exist but ... 👀🧐😜https://t.co/89q0XawXzL https://t.co/9FsIT015qY","[{'text': 'OCEAN', 'indices': [43, 49]}, {'text': 'EWT', 'indices': [109, 113]}]"
CryptoSimeej,"Bon Vivant
$EWT",Germany,99,57,233,2012-03-30 13:56:49,2020-07-09 21:38:19,4,$EWT / the Eth of Energy ⚡️⚡️⚡️ https://t.co/mhO0q7b8NJ,[]
wirelessgucci,Haha,"Los Angeles, CA",35,10,853,2019-12-06 22:37:06,2020-07-09 21:29:20,3,"$EWT

ARE YOU READY? 💣💣💣💣

#bitcoin $rsr #dogecoin
$lcx $dmg $ocean $eth https://t.co/19iqpHidp5","[{'text': 'bitcoin', 'indices': [48, 56]}, {'text': 'dogecoin', 'indices': [62, 71]}]"
Bullrun_Gravano,"Investor | Margin Trader | $EWT | $DMG Underboss | 

Join us: https://t.co/pZqPQojAiG",,105,3367,8767,2018-05-23 19:14:21,2020-07-09 21:28:24,3,"$EWT

ARE YOU READY? 💣💣💣💣

#bitcoin $rsr #dogecoin
$lcx $dmg $ocean $eth https://t.co/19iqpHidp5","[{'text': 'bitcoin', 'indices': [27, 35]}, {'text': 'dogecoin', 'indices': [41, 50]}]"
carterBFC,Burnley FC.. 🇬🇪 $ocean and $ewt 🚀🚀 😎,"England, United Kingdom",378,255,5027,2011-10-13 18:05:40,2020-07-09 21:17:54,1,"@DNPthree @Formula and EWT next on Kucoin as seen in the wallet. 
$EWT  $OCEAN  fucking jackpot 🔥🔥😜🤟 https://t.co/zzxoYHeulB",[]
Mooon8816,#crypto enthusiast #bad ass trader 😎 #Bitcoin #LINK #XTZ #BTC #ETH  #LCX #COTI #EWT  #OCEAN #RUNE #QNT #MIXT #followback #BinanceTurns3,,1436,732,1302,2020-02-08 04:55:49,2020-07-09 21:11:40,1,"@DNPthree @Formula and EWT next on Kucoin as seen in the wallet. 
$EWT  $OCEAN  fucking jackpot 🔥🔥😜🤟 https://t.co/zzxoYHeulB",[]
Maniac__Crypto,Crypto Maniac🤩//Aviation Mechanic✈️//Father👨‍👩‍👦//Long Term Bag🧳 $LINK⛓$UBT🚀//Use my referral link to sign up for #CRO and we both get $50 USD :)👇,#4IR,206,308,1367,2019-02-08 02:21:56,2020-07-09 21:08:32,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
ChainlinkDoctor,God 1st 🙏🏼 - $LINK $UBT $ETH / $EWT / $DMG / DYOR / Proverbs 28:8 #BTC *not medical or financial advice - opinions are my own (buy $LINK)*,,339,129,2382,2020-02-07 05:43:55,2020-07-09 20:56:40,8,Attention EW Members! Check your inbox for details on our upcoming members-only webinar: #EnergyWeb Tokens At Work: Utility Layer Benefits for EW Members. Happening next Wednesday the 15th. #EWT https://t.co/4dqGYlkTnj,"[{'text': 'EnergyWeb', 'indices': [105, 115]}]"
ZeroSomeGame,Crypto and Shitposting mostly.,Parts Unknown,444,222,4094,2018-10-11 19:53:50,2020-07-09 20:38:57,0,I’ve also heard a whisper that $EWT will be listed on Kucoin soon. Sooner that $RSR on Coinbase. But it looks like that will be put back slightly. https://t.co/LDg3QtApmX,[]
IniTgod,"Buying low, selling high, and doing it all from the driver's seat.",,239,155,1813,2019-09-10 03:18:39,2020-07-09 20:38:06,12,"I cant wait to see those faces when $EWT finally get listed on @CoinMarketCap 

Everybody’s face is like wtf brahhh 🤨 

How can a big project like that slipped beside me ? 

Beng beng 🔫 
Early EWT gang 🤓",[]
DDKeenan88,"CPA, CA with a passion for investing and mixed martial arts. Zen in life, Zen in investing. Long on disruptors. Tweets are my opinion only.",,999,176,1614,2011-01-07 04:20:51,2020-07-09 20:35:49,12,"I cant wait to see those faces when $EWT finally get listed on @CoinMarketCap 

Everybody’s face is like wtf brahhh 🤨 

How can a big project like that slipped beside me ? 

Beng beng 🔫 
Early EWT gang 🤓",[]
HillHenk,• Patience. Is. Key.,,251,203,1378,2017-12-24 16:03:44,2020-07-09 20:25:11,12,"I cant wait to see those faces when $EWT finally get listed on @CoinMarketCap 

Everybody’s face is like wtf brahhh 🤨 

How can a big project like that slipped beside me ? 

Beng beng 🔫 
Early EWT gang 🤓",[]
defipicks,+ reviews of top #defi crypto projects. Have a project you want me to check out? My inbox is open.,,416,296,654,2019-12-08 20:16:31,2020-07-09 20:13:05,12,"Comparison of ROI to ALL-TIME HIGHS
July 9 Update⏰🚀🌖

#Bitcoin #AltSzn $eth $eos $ada $aion $algo $atom $neo $link $icx $wan $dgb $hot $snx $ksm $ht $kava $theta $ewt $cro $bnb $nano $matic $ant $qnt $stx $ubt $vet $omg $xrp $xtz $zil $doge $ren $rune $rlc $lrc $lend $dot $hot https://t.co/HZeuEEqp35","[{'text': 'Bitcoin', 'indices': [73, 81]}, {'text': 'AltSzn', 'indices': [82, 89]}]"
GrevinkKevin,crypto ‘n bbq man- $tomo,,906,305,4923,2017-12-12 17:55:28,2020-07-09 20:12:25,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
_eNDMan_,I am mine...,,1530,241,1200,2018-05-03 13:45:35,2020-07-09 19:54:48,12,"Comparison of ROI to ALL-TIME HIGHS
July 9 Update⏰🚀🌖

#Bitcoin #AltSzn $eth $eos $ada $aion $algo $atom $neo $link $icx $wan $dgb $hot $snx $ksm $ht $kava $theta $ewt $cro $bnb $nano $matic $ant $qnt $stx $ubt $vet $omg $xrp $xtz $zil $doge $ren $rune $rlc $lrc $lend $dot $hot https://t.co/HZeuEEqp35","[{'text': 'Bitcoin', 'indices': [73, 81]}, {'text': 'AltSzn', 'indices': [82, 89]}]"
BornQuamfy,"Just a mortal soul who stumbled upon the ticket to the future. $QNT

Connect anything to anything. #Overledger #Network #Itsallreal",,41,171,427,2017-08-26 07:51:49,2020-07-09 19:50:38,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
cryptowoody007,My Tweets are only for fun and to express my thoughts. Do not consider it as a financial advice. Always #DYOR. Retweet is not an endorsement.,,200,351,1380,2018-05-02 13:56:44,2020-07-09 19:38:05,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
legarsducoin59,"French fan of Unibright $UBT, #CRO and #BTC

Use my referral link https://t.co/fgTTvCQtvE to sign up for https://t.co/NppXAHOfZO and we both get $50 USD !","Lille, France",385,220,569,2018-01-26 07:20:07,2020-07-09 19:09:12,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
Oli20016034,Wish my girl was as sexy as Quant ($qnt),,148,225,1647,2020-01-28 22:31:42,2020-07-09 18:52:16,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
Frank63024169,#DLT #Blockchain #CyberSecurity #RiskAnalysis #NotOnlyCrypto,Deutschland,99,21,303,2020-04-10 11:54:56,2020-07-09 18:41:46,0,"What are your #top5 #Crypto? I can't decide which token the 5 should be. What do you recommend? Here are my top4:
1. #IOTA 
2. #BTC
3. #EWT 
4. #VET 
5. ???","[{'text': 'top5', 'indices': [14, 19]}, {'text': 'Crypto', 'indices': [20, 27]}, {'text': 'IOTA', 'indices': [117, 122]}, {'text': 'BTC', 'indices': [127, 131]}, {'text': 'EWT', 'indices': [135, 139]}, {'text': 'VET', 'indices': [144, 148]}]"
WalterKook,why Moon if Mars is doable,The Netherlands,253,219,363,2011-01-23 09:12:49,2020-07-09 18:37:44,8,Attention EW Members! Check your inbox for details on our upcoming members-only webinar: #EnergyWeb Tokens At Work: Utility Layer Benefits for EW Members. Happening next Wednesday the 15th. #EWT https://t.co/4dqGYlkTnj,"[{'text': 'EnergyWeb', 'indices': [105, 115]}]"
CCryptomans70,,,330,63,2198,2018-04-01 14:09:19,2020-07-09 18:22:58,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
SpectoRz22,@Xbox gamer | @TheBeatles fan | #Aquaponics hobbyist | #Blockchain advocate | #Cryptocurrency enthusiast | #BNB $ZIL $KAVA $OGN $ATOM $ENJ $UBT $BAND $PRE,Singapore,486,68,1311,2011-04-25 04:15:39,2020-07-09 18:20:54,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
DJ_Tower_81,,"Winston-Salem, NC",135,45,653,2018-01-25 01:22:25,2020-07-09 18:15:38,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
Crypt0samur4i,Statistician || Quant analyst || Non-Confirmist || 23,,390,47,1299,2018-12-09 17:32:33,2020-07-09 18:10:37,12,"Comparison of ROI to ALL-TIME HIGHS
July 9 Update⏰🚀🌖

#Bitcoin #AltSzn $eth $eos $ada $aion $algo $atom $neo $link $icx $wan $dgb $hot $snx $ksm $ht $kava $theta $ewt $cro $bnb $nano $matic $ant $qnt $stx $ubt $vet $omg $xrp $xtz $zil $doge $ren $rune $rlc $lrc $lend $dot $hot https://t.co/HZeuEEqp35","[{'text': 'Bitcoin', 'indices': [73, 81]}, {'text': 'AltSzn', 'indices': [82, 89]}]"
Monk2400,Lost somewhere #Bitcoin,Blockchain,1423,160,1016,2015-06-07 23:51:59,2020-07-09 17:58:51,8,Attention EW Members! Check your inbox for details on our upcoming members-only webinar: #EnergyWeb Tokens At Work: Utility Layer Benefits for EW Members. Happening next Wednesday the 15th. #EWT https://t.co/4dqGYlkTnj,"[{'text': 'EnergyWeb', 'indices': [105, 115]}]"
carterBFC,Burnley FC.. 🇬🇪 $ocean and $ewt 🚀🚀 😎,"England, United Kingdom",378,255,5027,2011-10-13 18:05:40,2020-07-09 17:58:49,0,@ChocolateMastr Move some onto $ewt 😎,[]
Lewy05019925,"Im Ai from the future here to secure your financial future 

Cali livin crypto diggin!

DEFI I'll tell you why 

Gainz,

 
 
https://t.co/kJ6bqYINNJ",left side of the map,296,222,8645,2017-12-18 15:29:50,2020-07-09 17:46:06,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
The1TrickPony,"Decentralize, Cryptocurrency, Security Architect",,1291,188,3151,2011-07-18 06:52:48,2020-07-09 17:33:53,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
Freespins_UK,,,3555,1228,1819,2017-03-19 15:36:24,2020-07-09 17:24:34,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
BitcoinPro12,Buy $UBT for financial freedom!!,UK,968,229,836,2019-12-29 21:29:03,2020-07-09 17:20:03,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi","[{'text': 'Crypto', 'indices': [259, 266]}, {'text': 'btc', 'indices': [267, 271]}, {'text': 'defi', 'indices': [272, 277]}]"
imwhatisayiam,Quant @  .30. OMI @ .00003 LCX @ 12 sats NOIA 160 SATS. KAI @ .00075  DMM .50  these are my picks and my entries gonna ride them 🦅🦅🦅,Your Mom's House,358,74,744,2011-03-11 14:27:23,2020-07-09 17:10:00,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
blogginjesus,How can i get back the power of money in a world without Cash? -We need electronic Cash! #BITCOIN,,453,185,2382,2012-05-18 01:19:29,2020-07-09 16:59:24,0,"@BitcoinMagazine I look deeper into future, I buy only things I need, and save money all into crypto. 

Targets : 1 #BTC, 32 #Eth, and a bag of  $BAND, $STAKE, $AMPL, $UBT, $LIT, $LINK, $PNK, $EWT, etc.
Yieldfarming for monthly life financing, so that I can study and have enough freetime!","[{'text': 'BTC', 'indices': [116, 120]}, {'text': 'Eth', 'indices': [125, 129]}]"
Walkawayplan,"Holding: ChainLink (LINK) & Energy Web Token (EWT)
...There are a lot of quality projects out there, but these 2 have captured my attention",Friendship Island,1658,740,4497,2017-06-03 15:10:45,2020-07-09 16:21:21,0,@UKTR15 @AstroCryptoGuru @bittybags Run by $EWT,[]
jessecryptomore,,"Johannesburg, South Africa",591,306,6538,2016-11-04 17:05:17,2020-07-09 16:19:56,12,"Comparison of ROI to ALL-TIME HIGHS
July 9 Update⏰🚀🌖

#Bitcoin #AltSzn $eth $eos $ada $aion $algo $atom $neo $link $icx $wan $dgb $hot $snx $ksm $ht $kava $theta $ewt $cro $bnb $nano $matic $ant $qnt $stx $ubt $vet $omg $xrp $xtz $zil $doge $ren $rune $rlc $lrc $lend $dot $hot https://t.co/HZeuEEqp35","[{'text': 'Bitcoin', 'indices': [73, 81]}, {'text': 'AltSzn', 'indices': [82, 89]}]"
CromackAnthony,,,890,477,4808,2017-09-06 18:56:28,2020-07-09 16:19:48,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
Blop25,"Crypto addict since 2017.
$BTC $ETH $QNT 🚀🚀 $REN",France,125,58,238,2010-08-10 00:07:28,2020-07-09 16:14:12,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
buihongdiepcom,"Bùi Hồng Điệp | Chuyên Gia Chiến Lược & Đầu tư tài chính #Hybridblockchain #XDC... Mentoring quản trị, lãnh đạo, tối ưu & Phát triển con người",Vietnam,559,1106,3028,2012-02-08 01:56:39,2020-07-09 16:10:47,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
Kangaroo_In_US,🤾‍♂️🏌️‍♂️🏅,,4567,2379,19580,2009-06-14 18:42:01,2020-07-09 16:04:24,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
soloosefr,"Crypto believer - FA maniac - Only strongest projects reach my portfolio.
$BTC ; $ETH ; $CHR early bird ; early $EWT chiller ; $OCEAN ; $QNT
I'm watching you.",France,728,491,2972,2017-11-08 08:23:27,2020-07-09 15:54:52,12,"I cant wait to see those faces when $EWT finally get listed on @CoinMarketCap 

Everybody’s face is like wtf brahhh 🤨 

How can a big project like that slipped beside me ? 

Beng beng 🔫 
Early EWT gang 🤓",[]
DScamron,"My old account got blocked 🤷🏻‍♂️
Eliott Waves Master
$Sats billionaire
shitcoins rekt but soon moon
$BTC $XDC $RUNE $HTR","Montréal, Québec",306,369,4294,2019-11-24 14:25:51,2020-07-09 15:52:59,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
Craigspranks,,,60,20,71,2009-08-06 06:41:05,2020-07-09 15:48:44,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
plugall1,CEO of Cube investment.,,678,123,1589,2020-03-15 23:43:35,2020-07-09 15:43:59,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
BlogJarno,"I'm Jarno I'm a 'blogger'. My blog is the place on the web where I share my life, my insights, and my opinions with you. ""Question Everything""",The Netherlands,24,18,568,2019-02-12 23:15:16,2020-07-09 15:43:15,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
cryptonerd85,"Bought first BTC @ $400 !! 
Crypto Enthusiast.. 
Gem hunter.. 
Look for at least 10x potential coins..
In love with $BTC $ETH $QNT",The Milky way,166,1171,4245,2017-11-23 18:20:24,2020-07-09 15:32:16,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
frederikheart,,,109,20,494,2010-11-27 08:53:36,2020-07-09 15:18:56,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-09 15:06:12,18,"$QNT

Bullish much?  No FOMO 

$RUNE $HTR $EWT $XDCE $BTC $XRP https://t.co/HJpbpTfeay",[]
