username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
cloudzombi,Non-sectarian fan of crypto and digital assets. Happily stacking #BTC $ETH $ADA $XRP $ICX $KNC $HVN + other solid projects as #crypto conquers the Universe!,,4468,795,7646,2017-08-12 13:22:18,2020-07-10 08:36:00,0,"@Malik_Farooq_01 Btw I spend little time on Kucoin these days. 

Besides $KCS I am still holding my millions of $TEL (now worth hundreds) plus an assortment of projects that looked oh so promising in 2018 $CV $TFD $TKY $FTM - holding but not adding to them...

RN I'm accumulating more $HVN &amp; $AGI",[]
kingb4a,Crypto trader  (no financial advice),"Amstelveen, Nederland",285,373,570,2019-02-25 18:34:06,2020-07-10 08:16:21,0,"Exit my $Vet position here. Entering hard into $XLM afther some consolidation it could pump hard to next targets.

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc",[]
Fe3LCSzJj5BcXbs,,,6,2,116,2020-06-21 14:20:03,2020-07-10 08:15:48,0,"@Bloqport @BtcWhaIe Ethereum and Basic Attention Token (BAT) coin holders. If you want to multiply your coins, visit airdrop @BAT_Airdrop $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
Malik_Farooq_01,Crypto Investor✌ Crypto Enthusiast 🤝 Vision is Long Term 🤪 Crypto Gems Researcher 🤓 Cryptorealgems Blog 💫 Transportation and Highway Engineer 💬,Pakistan ,261,2188,3825,2018-01-09 17:43:08,2020-07-10 07:58:50,0,"$KCS: KuCoin Native Token
Trading almost at the bottom price and it 'll not stay here too long.
KuCoin is full of crypto gems like $VIDT $DAG $KAI $XDB $BEPRO $TEL $OCEAN $FET $COTI $FTM
AT High/Low Price: $21/$0.5
I'm equally bullish on #DeFi &amp; Exchange tokens.
$BNB $KCS $HT","[{'text': 'DeFi', 'indices': [238, 243]}]"
QVRHxe8WfYe00rk,,,21,0,24,2020-06-27 05:05:03,2020-07-10 07:56:51,0,@TraderSmokey Can everyone register for Airdrop Ethereum and BAT @BAT_Airdrop? I advise ETH and BAT owners not to miss the earning opportunity.) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
cherak17,Позитивный,,34,1,314,2020-03-27 09:54:29,2020-07-10 07:24:48,0,@whale_alert Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
Tripoliec1,,,34,1,60,2020-06-27 12:35:33,2020-07-10 06:22:24,0,"@CryptoLeee (~ $115) free of charge. If you 10 ETH, the bonus will be 4000 BAT coins ($1200) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
Maxmad19701,it’s absolutely free to be nice,Moon ,438,931,13155,2017-08-15 20:11:42,2020-07-10 06:08:50,6,"Don't worry guys, it's just a CBD cigarette that I rolled myself. While everyone thinks Paddy stash is coked up 24/7 I actually don't do drugs.. occasionally I might smoke some weed. But, in this video I'm talking $TEL.. don't forget, the psychology in crypto plays a massive role https://t.co/nB7ipWHXSK",[]
Maxmad19701,it’s absolutely free to be nice,Moon ,438,931,13155,2017-08-15 20:11:42,2020-07-10 05:54:27,1,I know that $TEL has pulled back and down to support at 2sats but I think ( and @paddystash ) that this is the accumulation zone! It’s time to load up! https://t.co/9BfJzi7zXl,[]
hamali11498286,,,1,0,3,2020-07-10 05:48:45,2020-07-10 05:51:08,0,"@CryptoLeee @Airdrop_BAT good news! For each Ethereum coin stored in your wallet, you can receive 400 Basic Attention Token (BAT) coins ( $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic )",[]
66DbV6PnaG4zhJu,,,1,1,376,2020-04-01 11:07:53,2020-07-10 05:41:59,0,"@CryptoLeee Ethereum and Basic Attention Token (BAT) coin holders. If you want to multiply your coins, visit airdrop @BAT_Airdrop $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
Crypt0_Gemhunt,Army Veteran. Shitcoin Connoisseur. Low cap gem hunter. $DeFi is the future🔥🔥🔥 $XDB $AKRO $COTI $VRA $TEL $NPXS,,141,249,1886,2018-01-05 07:57:35,2020-07-10 05:28:18,0,FOMO has caused me to buy more $tel 🤷🏾‍♂️😭. All my other bags are packed. Waiting on #altseason ⏳⌛. $xdb $akro $coti $vra $npxs I'm a shitcoin connoisseur 🤣.,"[{'text': 'altseason', 'indices': [85, 95]}]"
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-10 05:27:31,6,"Don't worry guys, it's just a CBD cigarette that I rolled myself. While everyone thinks Paddy stash is coked up 24/7 I actually don't do drugs.. occasionally I might smoke some weed. But, in this video I'm talking $TEL.. don't forget, the psychology in crypto plays a massive role https://t.co/nB7ipWHXSK",[]
Szymonie1,,,352,38,1507,2017-06-14 20:45:42,2020-07-10 04:54:13,0,@CryptoWizardd $telcoin $tel and $xdb digital bits for sure,[]
XRP_Observer,"XRP/DA enthusiast, artist, raw meat eater, avid anti vegan, stone-cold straight forward, passionate family man, see through any form of bias, intuitive.",Outer coast,959,545,2933,2019-05-14 20:38:16,2020-07-10 04:03:47,17,All MAJOR resistance has been cleared.  It's a moonshot baby!! $TEL https://t.co/z4fl6hr7ve,[]
beeertyu7,,,108,1,354,2020-01-22 19:49:11,2020-07-10 03:43:10,0,@TheCryptoDog Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
araujo_penelope,Abogada De La Republica Con Sentido Del Humor,,10,0,30,2020-06-23 01:40:19,2020-07-10 03:08:49,0,@CryptoWarrior01 Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
GucluAyk,,,230,106,6250,2017-04-05 20:36:00,2020-07-10 03:08:30,5,Picked up some more $Tel today!  News coming from the team.  They are now operating and hiring new teammates in #USA Santa Monica!  Company is definitely growing so I’m in for sure!  Extremely undervalued at this point!  SEND IT! $link https://t.co/G349bSv73v,"[{'text': 'USA', 'indices': [132, 136]}]"
Smitty2292,Keller Williams Realtor 🏡,"Atlanta, Georgia",1084,1313,22690,2009-05-07 00:22:56,2020-07-10 03:08:00,6,"Not getting my hopes up just yet, but it does appear as though $TEL just solidified its first ever higher low since its inception.  The moonshot breakout price is now around 3.6 sat.. Break that red line and it'll be the first time it ever broke its downtrend.  reminds me of $VET https://t.co/mZNVFRiJgt",[]
GucluAyk,,,230,106,6250,2017-04-05 20:36:00,2020-07-10 03:05:18,3,"Although this is just a beginning and $BTC could ruin the whole party, i'm sure there will be a day soon that #Telcoin is going for some serious $TEL price appreciation ✅ https://t.co/ssNIITZ31U","[{'text': 'Telcoin', 'indices': [122, 130]}]"
Crypto_Cell,Tweets not financial advise. Let those willing to learn rise up! ETH: 0xBedf69C6712c37bF4108830c657eDB7fBAf8E690 BTC: bc1q6c929ue5j843nl3hch7vdq5zch7nyqqcahk8d7,"New York, NY",150,23,303,2018-01-19 01:30:45,2020-07-10 01:47:26,0,@telcoin_team looking good with the new IOS app! $Tel $BTC https://t.co/KGwgxqEI2S,[]
cryptoexp64212C,For CRYPTO SIGNALS: https://t.co/VOko3Gq52d and For FOREX SIGNALS: https://t.co/ReyJxe5rm8,,0,13,354,2020-04-06 12:14:14,2020-07-10 01:44:37,0,"400%+ Profit from Last Month's Calls🚀🔥

For 10x gains, join https://t.co/qj4TmJ40Xb

#cryptocurrency $EMC $CNX $SNM $LINK $SUB $VIA $HOT $WABI $EDG $MOD $XRP $BTS $TRUE $UPP $TEL $PIVX $BTC #bitcoin 1260 https://t.co/NFiUvSRNBs","[{'text': 'cryptocurrency', 'indices': [85, 100]}, {'text': 'bitcoin', 'indices': [190, 198]}]"
cryptoexp64212B,For CRYPTO SIGNALS: https://t.co/VOko3Gq52d and For FOREX SIGNALS: https://t.co/ReyJxe5rm8,,0,17,357,2020-04-06 12:12:11,2020-07-10 01:34:44,0,"$AION Target Hit! 35% Profit🔥💥

For more Free signals, Join https://t.co/z1QjE67wZb

$EDG $BTC $VIA $CNX $PIVX $TEL $THETA $AMB #ethereum #CRYPTO $WABI #bitcoin $BTS $ELF $WPR $EMC $ETH $UPP $SNM 96712 https://t.co/TE3XPzLaQ3","[{'text': 'ethereum', 'indices': [128, 137]}, {'text': 'CRYPTO', 'indices': [138, 145]}, {'text': 'bitcoin', 'indices': [152, 160]}]"
Bitcoin143,"🌙.........🔭 @digitalbitsorg , #hodl my beer 🍺",The Moon,783,874,9874,2016-10-12 23:32:02,2020-07-10 01:08:05,0,3/3 $xrp $tel thread. #xrparmy partnerships 👀 https://t.co/Ow30CnknK1,"[{'text': 'xrparmy', 'indices': [22, 30]}]"
Bitcoin143,"🌙.........🔭 @digitalbitsorg , #hodl my beer 🍺",The Moon,783,874,9874,2016-10-12 23:32:02,2020-07-10 01:08:03,0,2/3 You'd be stupid not to own some $xrp.... or at least pick up some $tel https://t.co/NfkUwWTV8z,[]
Bitcoin143,"🌙.........🔭 @digitalbitsorg , #hodl my beer 🍺",The Moon,783,874,9874,2016-10-12 23:32:02,2020-07-10 01:07:59,0,1/3 $xrp partner thread ... So what are they trying to do... take over the world or something? 😂😂 $tel I'll be happy with 30 cents. Don't even trip chocolate chip. https://t.co/J929tIa6Ln,[]
VgluisAngel1,La vida es Bella,,317,9,73,2020-03-23 17:39:44,2020-07-10 01:06:34,0,@CryptoFinally thereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-09 23:39:36,6,"Not getting my hopes up just yet, but it does appear as though $TEL just solidified its first ever higher low since its inception.  The moonshot breakout price is now around 3.6 sat.. Break that red line and it'll be the first time it ever broke its downtrend.  reminds me of $VET https://t.co/mZNVFRiJgt",[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-09 23:22:16,6,"Chris Larsen stepped down as @Ripple CEO then the price mooned from .005 to $3.50...

Steve Wozniak left @Apple in 1985 and the stock moved from $.35 to $380...

Claude left @telcoin_team when price was $.00017.. How high will it moon to now with Paul in charge?? 🚀🚀😂😂💣 $TEL https://t.co/aGMNgGPcWM",[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-09 23:15:06,1,$Tel no question about it will moon!  It’s not a question of it but a question of when..  the new CEO did say Telcoin WILL go live this year.  There are bumps that need to be smoothed out before going live which is normal for any company!Can’t wait! $link $btc $dag $algo SEND IT! https://t.co/0DiIdMZWhw,[]
Nikolas87901556,,,144,20,222,2020-05-10 14:07:44,2020-07-09 22:57:57,6,"Not getting my hopes up just yet, but it does appear as though $TEL just solidified its first ever higher low since its inception.  The moonshot breakout price is now around 3.6 sat.. Break that red line and it'll be the first time it ever broke its downtrend.  reminds me of $VET https://t.co/mZNVFRiJgt",[]
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-09 22:56:38,1,I know that $TEL has pulled back and down to support at 2sats but I think ( and @paddystash ) that this is the accumulation zone! It’s time to load up! https://t.co/9BfJzi7zXl,[]
CrYpTo_xPeRiMnT,Crypto enthusiast.....currently #Hodling coins that are building versus hyping.,Miami,414,199,1543,2016-09-17 03:58:08,2020-07-09 22:30:15,0,Hmmm #Telcoin bounced up hard today...wonder what is coming. 🤔,"[{'text': 'Telcoin', 'indices': [5, 13]}]"
burghlife48,Separation comes from preparation! Painter by Day... #RipMacMiller Crypto Investor 24/7 #HODL. #AnimalLover #Bitcoin #MagicalInternetMonies,"Pittsburgh, PA #412 ",4894,2560,59126,2010-10-19 15:35:16,2020-07-09 22:27:13,5,Picked up some more $Tel today!  News coming from the team.  They are now operating and hiring new teammates in #USA Santa Monica!  Company is definitely growing so I’m in for sure!  Extremely undervalued at this point!  SEND IT! $link https://t.co/G349bSv73v,"[{'text': 'USA', 'indices': [132, 136]}]"
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-09 22:25:18,17,All MAJOR resistance has been cleared.  It's a moonshot baby!! $TEL https://t.co/z4fl6hr7ve,[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-09 22:24:00,5,Picked up some more $Tel today!  News coming from the team.  They are now operating and hiring new teammates in #USA Santa Monica!  Company is definitely growing so I’m in for sure!  Extremely undervalued at this point!  SEND IT! $link https://t.co/G349bSv73v,"[{'text': 'USA', 'indices': [132, 136]}]"
trontrxhodl,Go tip me @goseedit,"East, England",516,966,7543,2017-12-31 16:09:39,2020-07-09 22:17:11,17,All MAJOR resistance has been cleared.  It's a moonshot baby!! $TEL https://t.co/z4fl6hr7ve,[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-09 22:12:55,4,$Tel Telcoin on KuCoin @kucoincom told you to load up!  Don’t say you weren’t warned!  This is just the beginning!  $dag @aplusk   Telcoin team hiring new teammates and operating in #USA 🇺🇸 Santa Monica! This company is growing and is a Giant in the making! https://t.co/mHd6DBPs4o,[]
CCribz,🧠#Crypto #Blockchain advocate & educator | 🔎Vision on #Fintech| 🇻🇪🇪🇸🇱🇺 |🌴Enjoying life. Plan ₳ / ₿ / C,Nederland,1096,948,14413,2018-05-28 14:29:33,2020-07-09 21:57:34,2,"My head keeps spinning around when i think about the BILLIONS of $ which could be saved when using #Bitcoin #Cardano or #Telcoin as a payments system. 

Only because of less fees &amp; transactions costs which should mean more money in your pocket.

Let that sink in.","[{'text': 'Bitcoin', 'indices': [99, 107]}, {'text': 'Cardano', 'indices': [108, 116]}, {'text': 'Telcoin', 'indices': [120, 128]}]"
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-09 21:41:02,0,@toringe88 Post the updated now!!!!! lol  $TEL,[]
dutchieee22,,,31,0,8,2020-06-19 10:38:07,2020-07-09 21:31:30,0,@CryptoWizardd What do you think about $soul or $tel?,[]
toringe88,Here to learn more about #TRADING and #CRYPTOCURRENCIES while having some fun. And so should you!,,53,98,45,2011-06-09 14:56:26,2020-07-09 21:26:35,0,@CryptoWizardd I would suggest $TEL. They will probably go live soon when the beta testing is finished. Then it will fly 🚀,[]
hkoksalk,"Crypto OG in the making 🤕🤓, Blockchain ethusiast",Sweden,522,113,3048,2010-05-29 20:30:57,2020-07-09 21:24:37,0,@CryptoWizardd Pick $TEL and load zeh pump :),[]
IhateJerel,- Instagram / ihatejerelcoles snap chat ( papiJerel).,,1133,2883,198778,2010-01-19 02:20:27,2020-07-09 21:16:10,0,@DiaryofaMadeMan None $tel $dbc $trx and $snov are all fucking me 🤦🏽‍♂️🤦🏽‍♂️,[]
Amrinde82709182,R&D technician,"North Carolina, USA",462,451,11402,2019-05-22 01:16:27,2020-07-09 21:09:32,17,All MAJOR resistance has been cleared.  It's a moonshot baby!! $TEL https://t.co/z4fl6hr7ve,[]
Anton_A9,,,84,90,18993,2011-01-17 01:31:59,2020-07-09 20:56:01,1,Largest $Notional Buy On Close Order Imbalances $TEL $PSX $AVB $ESS $KMI $LMT $MPC $BABA $LOW $DELL https://t.co/V7Aciy2vFa,[]
InsiderForms,"One-stop application for all Insider trading (Form 4), Form 13 G, Form13D and Quarterly Institutional/Hedge fund holdings Form (Form 13F) filed with SEC",United States,0,251,6039,2016-11-17 02:01:30,2020-07-09 20:50:14,0,"$TEL DODGE &amp; COX has filed Form SC 13G/A with SEC. Reporting 10.0% Ownership.

https://t.co/t5CkFUZh7T",[]
SEC_Filings_Now,Latest SEC filings,United States,0,3049,19067,2014-02-13 02:56:52,2020-07-09 20:43:21,0,"$TEL:

New SEC Filing for $TEL: Form SC 13G/A (No. 0001193125-20-190479):

https://t.co/rcydIuJhQK",[]
trontrxhodl,Go tip me @goseedit,"East, England",516,966,7543,2017-12-31 16:09:39,2020-07-09 20:38:32,6,"Don't worry guys, it's just a CBD cigarette that I rolled myself. While everyone thinks Paddy stash is coked up 24/7 I actually don't do drugs.. occasionally I might smoke some weed. But, in this video I'm talking $TEL.. don't forget, the psychology in crypto plays a massive role https://t.co/nB7ipWHXSK",[]
EdgarInsider,SEC filing alerts #SEC #InsiderTrading #Stocks #StockMarket #StockMarketNews #Edgar,,30,1088,11763,2018-11-30 17:45:40,2020-07-09 20:36:02,0,Alert  / Form SC 13G/A filed with the SEC  $TEL DODGE &amp; COX  TE Connectivity Ltd  https://t.co/L1NhVhJdJC,[]
plurgasm0285,"1:3:1 $DOGE #PLUR
Welcome to my land of general shitpost
#BidensUnfit2Serve 
DONATIONS: $plurgasm85 ☣",Hyrule,3272,1343,21945,2019-11-26 00:13:55,2020-07-09 20:33:52,1,"@stoolpresidente @JoshRichards Thank you @stoolpresidente 

Another Cryptocurrency shout out pick at 2:45-3:25 from the leading international stock trading guy #DDTG , Dave Portnoy, (the suit wrecker) and President of Barstool Sports.     

If he picked it - it only goes up! 

$DOGE   $TEL",[]
